"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Vara_1_Deli","kampanj_convrate_Vara_1_Deli","kampanj_count_Mölnlycke","kampanj_convrate_Mölnlycke","kampanj_count_Triangeln","kampanj_convrate_Triangeln","kampanj_count_Trianglen","kampanj_convrate_Trianglen","kampanj_count_Dala_Järna","kampanj_convrate_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Vara_1_Gavel_1","kampanj_convrate_Vara_1_Gavel_1","kampanj_count_Vara_2_Gavel_1","kampanj_convrate_Vara_2_Gavel_1","kampanj_count_OBS_snabbnudlar_Triangeln","kampanj_convrate_OBS_snabbnudlar_Triangeln","kampanj_count_OBS_äggnudlar_Mölnlycke","kampanj_convrate_OBS_äggnudlar_Mölnlycke","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris"
"UPPSALA VÄSTERTORG",202231,2022-08-02,987,113,0.114488348530902,3,0.00303951367781155,29,0.0293819655521783,6,0.0060790273556231,17,0.0172239108409321,0,0,2,0.00202634245187437,21,0.0212765957446809,0,0,7,0.00709219858156028,5,0.00506585612968592,23,0.0233029381965552,113,0.114488348530902,56,0.0567375886524823,0,0,3,0.00303951367781155,29,0.0293819655521783,6,0.0060790273556231,0,0,12,0.0121580547112462,5,0.00506585612968592,0,0,0,0,2,0.00202634245187437,0,0,0,0,0,0,21,0.0212765957446809,0,0,0,0,5,0.00506585612968592,2,0.00202634245187437,5,0.00506585612968592,0,0,20,0.0202634245187437,3,0.00303951367781155,113,0.114488348530902,3,0.00303951367781155,50,0.0506585612968592,4,0.00405268490374873
"UPPSALA VÄSTERTORG",202231,2022-08-01,1000,152,0.152,5,0.005,43,0.043,2,0.002,19,0.019,0,0,7,0.007,23,0.023,0,0,7,0.007,18,0.018,28,0.028,152,0.152,68,0.068,0,0,5,0.005,43,0.043,2,0.002,0,0,11,0.011,8,0.008,0,0,0,0,7,0.007,0,0,0,0,0,0,23,0.023,0,0,0,0,6,0.006,1,0.001,15,0.015,3,0.003,24,0.024,4,0.004,152,0.152,5,0.005,71,0.071,8,0.008
"UPPSALA VÄSTERTORG",202230,2022-07-31,962,95,0.0987525987525988,5,0.0051975051975052,5,0.0051975051975052,1,0.00103950103950104,5,0.0051975051975052,0,0,15,0.0155925155925156,17,0.0176715176715177,2,0.00207900207900208,4,0.00415800415800416,10,0.0103950103950104,31,0.0322245322245322,95,0.0987525987525988,25,0.025987525987526,0,0,5,0.0051975051975052,5,0.0051975051975052,1,0.00103950103950104,0,0,4,0.00415800415800416,1,0.00103950103950104,0,0,0,0,15,0.0155925155925156,0,0,0,0,0,0,17,0.0176715176715177,2,0.00207900207900208,0,0,3,0.00311850311850312,1,0.00103950103950104,8,0.00831600831600832,2,0.00207900207900208,26,0.027027027027027,5,0.0051975051975052,95,0.0987525987525988,5,0.0051975051975052,49,0.0509355509355509,16,0.0166320166320166
"UPPSALA VÄSTERTORG",202230,2022-07-30,876,108,0.123287671232877,2,0.00228310502283105,7,0.00799086757990868,5,0.00570776255707763,20,0.0228310502283105,0,0,16,0.0182648401826484,7,0.00799086757990868,0,0,4,0.0045662100456621,17,0.0194063926940639,30,0.0342465753424658,108,0.123287671232877,19,0.021689497716895,0,0,2,0.00228310502283105,7,0.00799086757990868,5,0.00570776255707763,0,0,11,0.0125570776255708,9,0.0102739726027397,0,0,0,0,16,0.0182648401826484,0,0,0,0,0,0,7,0.00799086757990868,0,0,0,0,2,0.00228310502283105,2,0.00228310502283105,15,0.0171232876712329,2,0.00228310502283105,25,0.0285388127853881,5,0.00570776255707763,108,0.123287671232877,2,0.00228310502283105,69,0.0787671232876712,18,0.0205479452054795
"UPPSALA VÄSTERTORG",202230,2022-07-29,1019,152,0.149165848871443,1,0.00098135426889107,12,0.0117762512266928,2,0.00196270853778214,24,0.0235525024533857,0,0,22,0.0215897939156035,16,0.0157016683022571,1,0.00098135426889107,14,0.013738959764475,21,0.0206084396467125,39,0.0382728164867517,152,0.149165848871443,31,0.0304219823356232,0,0,1,0.00098135426889107,12,0.0117762512266928,2,0.00196270853778214,0,0,19,0.0186457311089303,5,0.00490677134445535,0,0,0,0,22,0.0215897939156035,0,0,0,0,0,0,16,0.0157016683022571,1,0.00098135426889107,0,0,14,0.013738959764475,0,0,19,0.0186457311089303,2,0.00196270853778214,35,0.0343473994111874,4,0.00392541707556428,152,0.149165848871443,1,0.00098135426889107,98,0.0961727183513248,22,0.0215897939156035
"UPPSALA VÄSTERTORG",202230,2022-07-28,1015,123,0.121182266009852,5,0.00492610837438424,0,0,3,0.00295566502463054,36,0.0354679802955665,0,0,15,0.0147783251231527,15,0.0147783251231527,0,0,10,0.00985221674876847,11,0.0108374384236453,28,0.0275862068965517,123,0.121182266009852,18,0.0177339901477833,0,0,5,0.00492610837438424,0,0,3,0.00295566502463054,0,0,17,0.0167487684729064,19,0.0187192118226601,0,0,0,0,15,0.0147783251231527,0,0,0,0,0,0,15,0.0147783251231527,0,0,0,0,7,0.00689655172413793,3,0.00295566502463054,11,0.0108374384236453,0,0,24,0.0236453201970443,4,0.00394088669950739,123,0.121182266009852,5,0.00492610837438424,82,0.0807881773399015,18,0.0177339901477833
"UPPSALA VÄSTERTORG",202230,2022-07-27,985,144,0.146192893401015,6,0.00609137055837563,4,0.00406091370558376,4,0.00406091370558376,17,0.017258883248731,0,0,18,0.0182741116751269,22,0.0223350253807107,5,0.0050761421319797,7,0.00710659898477157,36,0.0365482233502538,25,0.0253807106598985,144,0.146192893401015,35,0.0355329949238579,0,0,6,0.00609137055837563,4,0.00406091370558376,4,0.00406091370558376,0,0,13,0.0131979695431472,4,0.00406091370558376,0,0,0,0,18,0.0182741116751269,0,0,0,0,0,0,22,0.0223350253807107,5,0.0050761421319797,0,0,3,0.00304568527918782,4,0.00406091370558376,35,0.0355329949238579,1,0.00101522842639594,23,0.0233502538071066,2,0.00203045685279188,144,0.146192893401015,6,0.00609137055837563,81,0.0822335025380711,22,0.0223350253807107
"UPPSALA VÄSTERTORG",202230,2022-07-26,1019,120,0.117762512266928,5,0.00490677134445535,4,0.00392541707556428,3,0.00294406280667321,21,0.0206084396467125,0,0,19,0.0186457311089303,22,0.0215897939156035,2,0.00196270853778214,6,0.00588812561334642,5,0.00490677134445535,33,0.0323846908734053,120,0.117762512266928,31,0.0304219823356232,0,0,5,0.00490677134445535,4,0.00392541707556428,3,0.00294406280667321,0,0,17,0.0166830225711482,4,0.00392541707556428,0,0,0,0,19,0.0186457311089303,0,0,0,0,0,0,22,0.0215897939156035,2,0.00196270853778214,0,0,5,0.00490677134445535,1,0.00098135426889107,5,0.00490677134445535,0,0,31,0.0304219823356232,2,0.00196270853778214,120,0.117762512266928,5,0.00490677134445535,64,0.0628066732090285,20,0.0196270853778214
"UPPSALA VÄSTERTORG",202230,2022-07-25,998,93,0.093186372745491,3,0.0030060120240481,1,0.00100200400801603,7,0.00701402805611222,15,0.0150300601202405,0,0,19,0.0190380761523046,26,0.0260521042084168,1,0.00100200400801603,0,0,6,0.00601202404809619,15,0.0150300601202405,93,0.093186372745491,35,0.0350701402805611,0,0,3,0.0030060120240481,1,0.00100200400801603,7,0.00701402805611222,0,0,10,0.0100200400801603,5,0.00501002004008016,0,0,0,0,19,0.0190380761523046,0,0,0,0,0,0,26,0.0260521042084168,1,0.00100200400801603,0,0,0,0,0,0,5,0.00501002004008016,1,0.00100200400801603,15,0.0150300601202405,0,0,93,0.093186372745491,3,0.0030060120240481,36,0.0360721442885772,19,0.0190380761523046
"UPPSALA VÄSTERTORG",202229,2022-07-24,944,102,0.108050847457627,2,0.00211864406779661,4,0.00423728813559322,1,0.00105932203389831,12,0.0127118644067797,0,0,3,0.00317796610169492,20,0.0211864406779661,1,0.00105932203389831,0,0,33,0.0349576271186441,26,0.0275423728813559,102,0.108050847457627,26,0.0275423728813559,0,0,2,0.00211864406779661,4,0.00423728813559322,1,0.00105932203389831,0,0,11,0.0116525423728814,1,0.00105932203389831,0,0,0,0,3,0.00317796610169492,0,0,0,0,0,0,20,0.0211864406779661,1,0.00105932203389831,0,0,0,0,0,0,28,0.0296610169491525,5,0.00529661016949153,25,0.0264830508474576,1,0.00105932203389831,102,0.108050847457627,2,0.00211864406779661,71,0.0752118644067797,3,0.00317796610169492
"UPPSALA VÄSTERTORG",202229,2022-07-23,889,108,0.1214848143982,0,0,7,0.0078740157480315,4,0.00449943757030371,8,0.00899887514060742,0,0,6,0.00674915635545557,16,0.0179977502812148,2,0.00224971878515186,1,0.00112485939257593,8,0.00899887514060742,56,0.062992125984252,108,0.1214848143982,29,0.0326209223847019,0,0,0,0,7,0.0078740157480315,4,0.00449943757030371,0,0,0,0,8,0.00899887514060742,0,0,0,0,6,0.00674915635545557,0,0,0,0,0,0,16,0.0179977502812148,2,0.00224971878515186,0,0,0,0,1,0.00112485939257593,5,0.00562429696287964,3,0.00337457817772778,50,0.0562429696287964,6,0.00674915635545557,108,0.1214848143982,0,0,72,0.0809898762654668,7,0.0078740157480315
"UPPSALA VÄSTERTORG",202229,2022-07-22,994,110,0.110663983903421,2,0.00201207243460765,5,0.00503018108651911,4,0.00402414486921529,15,0.0150905432595573,0,0,6,0.00603621730382294,17,0.017102615694165,3,0.00301810865191147,1,0.00100603621730382,1,0.00100603621730382,56,0.0563380281690141,110,0.110663983903421,29,0.0291750503018109,0,0,2,0.00201207243460765,5,0.00503018108651911,4,0.00402414486921529,0,0,9,0.00905432595573441,6,0.00603621730382294,0,0,0,0,6,0.00603621730382294,0,0,0,0,0,0,17,0.017102615694165,3,0.00301810865191147,0,0,0,0,1,0.00100603621730382,0,0,1,0.00100603621730382,51,0.051307847082495,5,0.00503018108651911,110,0.110663983903421,2,0.00201207243460765,72,0.0724346076458753,7,0.00704225352112676
"UPPSALA VÄSTERTORG",202229,2022-07-21,957,108,0.112852664576803,3,0.00313479623824451,4,0.00417972831765935,1,0.00104493207941484,10,0.0104493207941484,0,0,6,0.00626959247648903,17,0.0177638453500522,0,0,0,0,39,0.0407523510971787,28,0.0292580982236155,108,0.112852664576803,22,0.0229885057471264,0,0,3,0.00313479623824451,4,0.00417972831765935,1,0.00104493207941484,0,0,7,0.00731452455590387,3,0.00313479623824451,0,0,0,0,6,0.00626959247648903,0,0,0,0,0,0,17,0.0177638453500522,0,0,0,0,0,0,0,0,39,0.0407523510971787,0,0,26,0.0271682340647858,2,0.00208986415882968,108,0.112852664576803,3,0.00313479623824451,77,0.0804597701149425,6,0.00626959247648903
"UPPSALA VÄSTERTORG",202229,2022-07-20,980,160,0.163265306122449,8,0.00816326530612245,4,0.00408163265306122,6,0.00612244897959184,20,0.0204081632653061,0,0,10,0.0102040816326531,23,0.023469387755102,0,0,41,0.0418367346938776,14,0.0142857142857143,34,0.0346938775510204,160,0.163265306122449,33,0.0336734693877551,0,0,8,0.00816326530612245,4,0.00408163265306122,6,0.00612244897959184,0,0,14,0.0142857142857143,6,0.00612244897959184,0,0,0,0,10,0.0102040816326531,0,0,0,0,0,0,23,0.023469387755102,0,0,0,0,40,0.0408163265306122,1,0.00102040816326531,12,0.0122448979591837,2,0.00204081632653061,32,0.0326530612244898,2,0.00204081632653061,160,0.163265306122449,8,0.00816326530612245,108,0.110204081632653,11,0.0112244897959184
"UPPSALA VÄSTERTORG",202229,2022-07-19,990,112,0.113131313131313,1,0.00101010101010101,4,0.00404040404040404,3,0.00303030303030303,23,0.0232323232323232,2,0.00202020202020202,6,0.00606060606060606,25,0.0252525252525253,0,0,5,0.00505050505050505,15,0.0151515151515152,28,0.0282828282828283,112,0.113131313131313,34,0.0343434343434343,0,0,1,0.00101010101010101,4,0.00404040404040404,3,0.00303030303030303,0,0,17,0.0171717171717172,6,0.00606060606060606,2,0.00202020202020202,0,0,6,0.00606060606060606,0,0,0,0,0,0,25,0.0252525252525253,0,0,0,0,1,0.00101010101010101,4,0.00404040404040404,15,0.0151515151515152,0,0,27,0.0272727272727273,1,0.00101010101010101,112,0.113131313131313,1,0.00101010101010101,67,0.0676767676767677,10,0.0101010101010101
"UPPSALA VÄSTERTORG",202229,2022-07-18,1021,169,0.165523996082272,2,0.0019588638589618,2,0.0019588638589618,4,0.0039177277179236,21,0.0205680705190989,0,0,4,0.0039177277179236,39,0.0381978452497551,0,0,42,0.0411361410381978,26,0.0254652301665034,29,0.0284035259549461,169,0.165523996082272,45,0.0440744368266405,0,0,2,0.0019588638589618,2,0.0019588638589618,4,0.0039177277179236,0,0,12,0.0117531831537708,9,0.00881488736532811,0,0,0,0,4,0.0039177277179236,0,0,0,0,0,0,39,0.0381978452497551,0,0,0,0,41,0.0401567091087169,1,0.000979431929480901,20,0.019588638589618,6,0.00587659157688541,23,0.0225269343780607,6,0.00587659157688541,169,0.165523996082272,2,0.0019588638589618,117,0.114593535749265,5,0.00489715964740451
"UPPSALA VÄSTERTORG",202228,2022-07-17,949,105,0.110642781875659,4,0.00421496311907271,5,0.00526870389884088,0,0,19,0.0200210748155954,0,0,6,0.00632244467860906,13,0.0136986301369863,0,0,7,0.00737618545837724,19,0.0200210748155954,32,0.0337197049525817,105,0.110642781875659,18,0.0189673340358272,0,0,4,0.00421496311907271,5,0.00526870389884088,0,0,0,0,14,0.0147523709167545,5,0.00526870389884088,0,0,0,0,6,0.00632244467860906,0,0,0,0,0,0,13,0.0136986301369863,0,0,0,0,5,0.00526870389884088,2,0.00210748155953635,11,0.0115911485774499,8,0.00842992623814542,30,0.0316122233930453,2,0.00210748155953635,105,0.110642781875659,4,0.00421496311907271,75,0.0790305584826133,8,0.00842992623814542
"UPPSALA VÄSTERTORG",202228,2022-07-16,915,115,0.12568306010929,4,0.00437158469945355,3,0.00327868852459016,4,0.00437158469945355,26,0.0284153005464481,0,0,6,0.00655737704918033,9,0.00983606557377049,4,0.00437158469945355,5,0.00546448087431694,15,0.0163934426229508,39,0.0426229508196721,115,0.12568306010929,20,0.0218579234972678,0,0,4,0.00437158469945355,3,0.00327868852459016,4,0.00437158469945355,0,0,16,0.0174863387978142,10,0.0109289617486339,0,0,0,0,6,0.00655737704918033,0,0,0,0,0,0,9,0.00983606557377049,4,0.00437158469945355,0,0,4,0.00437158469945355,1,0.00109289617486339,7,0.00765027322404372,8,0.0087431693989071,36,0.039344262295082,3,0.00327868852459016,115,0.12568306010929,4,0.00437158469945355,84,0.0918032786885246,7,0.00765027322404372
"UPPSALA VÄSTERTORG",202228,2022-07-15,996,131,0.131526104417671,1,0.00100401606425703,5,0.00502008032128514,4,0.00401606425702811,31,0.0311244979919679,0,0,11,0.0110441767068273,17,0.0170682730923695,1,0.00100401606425703,8,0.00803212851405622,5,0.00502008032128514,48,0.0481927710843374,131,0.131526104417671,27,0.0271084337349398,0,0,1,0.00100401606425703,5,0.00502008032128514,4,0.00401606425702811,0,0,22,0.0220883534136546,9,0.00903614457831325,0,0,0,0,11,0.0110441767068273,0,0,0,0,0,0,17,0.0170682730923695,1,0.00100401606425703,0,0,7,0.0070281124497992,1,0.00100401606425703,5,0.00502008032128514,0,0,47,0.0471887550200803,1,0.00100401606425703,131,0.131526104417671,1,0.00100401606425703,91,0.0913654618473896,12,0.0120481927710843
"UPPSALA VÄSTERTORG",202228,2022-07-14,942,120,0.127388535031847,2,0.00212314225053079,5,0.00530785562632696,3,0.00318471337579618,22,0.0233545647558386,0,0,6,0.00636942675159236,14,0.0148619957537155,1,0.00106157112526539,9,0.00955414012738853,29,0.0307855626326964,29,0.0307855626326964,120,0.127388535031847,23,0.024416135881104,0,0,2,0.00212314225053079,5,0.00530785562632696,3,0.00318471337579618,0,0,18,0.0191082802547771,4,0.00424628450106157,0,0,0,0,6,0.00636942675159236,0,0,0,0,0,0,14,0.0148619957537155,1,0.00106157112526539,0,0,7,0.00743099787685775,2,0.00212314225053079,26,0.0276008492569002,3,0.00318471337579618,24,0.0254777070063694,5,0.00530785562632696,120,0.127388535031847,2,0.00212314225053079,87,0.0923566878980892,8,0.00849256900212314
"UPPSALA VÄSTERTORG",202228,2022-07-13,939,91,0.0969116080937167,7,0.00745473908413206,3,0.00319488817891374,4,0.00425985090521832,13,0.0138445154419595,2,0.00212992545260916,6,0.00638977635782748,12,0.012779552715655,1,0.00106496272630458,1,0.00106496272630458,22,0.0234291799787007,20,0.0212992545260916,91,0.0969116080937167,22,0.0234291799787007,0,0,7,0.00745473908413206,3,0.00319488817891374,4,0.00425985090521832,0,0,12,0.012779552715655,1,0.00106496272630458,2,0.00212992545260916,0,0,6,0.00638977635782748,0,0,0,0,0,0,12,0.012779552715655,1,0.00106496272630458,0,0,1,0.00106496272630458,0,0,22,0.0234291799787007,0,0,19,0.020234291799787,1,0.00106496272630458,91,0.0969116080937167,7,0.00745473908413206,56,0.0596379126730564,6,0.00638977635782748
"UPPSALA VÄSTERTORG",202228,2022-07-12,1030,122,0.118446601941748,2,0.00194174757281553,11,0.0106796116504854,2,0.00194174757281553,30,0.029126213592233,2,0.00194174757281553,6,0.0058252427184466,24,0.0233009708737864,0,0,5,0.00485436893203883,16,0.0155339805825243,24,0.0233009708737864,122,0.118446601941748,39,0.0378640776699029,0,0,2,0.00194174757281553,11,0.0106796116504854,2,0.00194174757281553,0,0,26,0.0252427184466019,4,0.00388349514563107,2,0.00194174757281553,0,0,6,0.0058252427184466,0,0,0,0,0,0,24,0.0233009708737864,0,0,0,0,4,0.00388349514563107,1,0.000970873786407767,15,0.0145631067961165,1,0.000970873786407767,19,0.0184466019417476,5,0.00485436893203883,122,0.118446601941748,2,0.00194174757281553,74,0.0718446601941748,7,0.00679611650485437
"UPPSALA VÄSTERTORG",202228,2022-07-11,1067,129,0.120899718837863,5,0.00468603561387067,5,0.00468603561387067,5,0.00468603561387067,33,0.0309278350515464,1,0.000937207122774133,6,0.0056232427366448,24,0.0224929709465792,1,0.000937207122774133,4,0.00374882849109653,32,0.0299906279287723,13,0.0121836925960637,129,0.120899718837863,36,0.0337394564198688,0,0,5,0.00468603561387067,5,0.00468603561387067,5,0.00468603561387067,0,0,22,0.0206185567010309,11,0.0103092783505155,1,0.000937207122774133,0,0,6,0.0056232427366448,0,0,0,0,0,0,24,0.0224929709465792,1,0.000937207122774133,0,0,3,0.0028116213683224,1,0.000937207122774133,29,0.0271790065604499,3,0.0028116213683224,13,0.0121836925960637,0,0,129,0.120899718837863,5,0.00468603561387067,81,0.0759137769447048,7,0.00656044985941893
"UPPSALA VÄSTERTORG",202227,2022-07-10,884,98,0.110859728506787,5,0.00565610859728507,4,0.00452488687782805,2,0.00226244343891403,18,0.0203619909502262,0,0,5,0.00565610859728507,8,0.00904977375565611,0,0,8,0.00904977375565611,20,0.0226244343891403,28,0.0316742081447964,98,0.110859728506787,14,0.0158371040723982,0,0,5,0.00565610859728507,4,0.00452488687782805,2,0.00226244343891403,0,0,12,0.0135746606334842,6,0.00678733031674208,0,0,0,0,5,0.00565610859728507,0,0,0,0,0,0,8,0.00904977375565611,0,0,0,0,7,0.00791855203619909,1,0.00113122171945701,17,0.0192307692307692,3,0.00339366515837104,24,0.0271493212669683,4,0.00452488687782805,98,0.110859728506787,5,0.00565610859728507,73,0.082579185520362,6,0.00678733031674208
"UPPSALA VÄSTERTORG",202227,2022-07-09,972,95,0.0977366255144033,4,0.00411522633744856,6,0.00617283950617284,5,0.0051440329218107,18,0.0185185185185185,0,0,4,0.00411522633744856,17,0.0174897119341564,2,0.00205761316872428,4,0.00411522633744856,4,0.00411522633744856,31,0.0318930041152263,95,0.0977366255144033,30,0.0308641975308642,0,0,4,0.00411522633744856,6,0.00617283950617284,5,0.0051440329218107,0,0,12,0.0123456790123457,6,0.00617283950617284,0,0,0,0,4,0.00411522633744856,0,0,0,0,0,0,17,0.0174897119341564,2,0.00205761316872428,0,0,4,0.00411522633744856,0,0,0,0,4,0.00411522633744856,28,0.0288065843621399,3,0.00308641975308642,95,0.0977366255144033,4,0.00411522633744856,57,0.058641975308642,4,0.00411522633744856
"UPPSALA VÄSTERTORG",202227,2022-07-08,981,109,0.111111111111111,4,0.00407747196738022,3,0.00305810397553517,2,0.00203873598369011,26,0.0265035677879715,0,0,7,0.00713557594291539,19,0.0193679918450561,1,0.00101936799184506,6,0.00611620795107034,8,0.00815494393476045,33,0.0336391437308868,109,0.111111111111111,25,0.0254841997961264,0,0,4,0.00407747196738022,3,0.00305810397553517,2,0.00203873598369011,0,0,14,0.0142711518858308,12,0.0122324159021407,0,0,0,0,7,0.00713557594291539,0,0,0,0,0,0,19,0.0193679918450561,1,0.00101936799184506,0,0,5,0.00509683995922528,1,0.00101936799184506,5,0.00509683995922528,3,0.00305810397553517,31,0.0316004077471967,2,0.00203873598369011,109,0.111111111111111,4,0.00407747196738022,72,0.073394495412844,8,0.00815494393476045
"UPPSALA VÄSTERTORG",202227,2022-07-07,978,75,0.0766871165644172,0,0,3,0.00306748466257669,1,0.00102249488752556,17,0.0173824130879346,0,0,6,0.00613496932515337,10,0.0102249488752556,1,0.00102249488752556,2,0.00204498977505112,12,0.0122699386503067,23,0.0235173824130879,75,0.0766871165644172,15,0.0153374233128834,0,0,0,0,3,0.00306748466257669,1,0.00102249488752556,0,0,13,0.0132924335378323,4,0.00408997955010225,0,0,0,0,6,0.00613496932515337,0,0,0,0,0,0,10,0.0102249488752556,1,0.00102249488752556,0,0,2,0.00204498977505112,0,0,12,0.0122699386503067,0,0,16,0.016359918200409,7,0.00715746421267894,75,0.0766871165644172,0,0,54,0.0552147239263804,6,0.00613496932515337
"UPPSALA VÄSTERTORG",202227,2022-07-06,1035,93,0.0898550724637681,2,0.00193236714975845,3,0.00289855072463768,5,0.00483091787439614,32,0.0309178743961353,0,0,5,0.00483091787439614,20,0.0193236714975845,0,0,4,0.00386473429951691,1,0.000966183574879227,21,0.0202898550724638,93,0.0898550724637681,28,0.0270531400966184,0,0,2,0.00193236714975845,3,0.00289855072463768,5,0.00483091787439614,0,0,21,0.0202898550724638,11,0.0106280193236715,0,0,0,0,5,0.00483091787439614,0,0,0,0,0,0,20,0.0193236714975845,0,0,0,0,2,0.00193236714975845,2,0.00193236714975845,1,0.000966183574879227,0,0,19,0.0183574879227053,2,0.00193236714975845,93,0.0898550724637681,2,0.00193236714975845,56,0.0541062801932367,7,0.00676328502415459
"UPPSALA VÄSTERTORG",202227,2022-07-05,1052,135.25,0.12856463878327,3.625,0.0034458174904943,1.625,0.00154467680608365,4,0.00380228136882129,24,0.0228136882129278,0,0,7,0.00665399239543726,19,0.0180608365019011,2,0.00190114068441065,2,0.00190114068441065,38,0.0361216730038023,34,0.032319391634981,134.625,0.127970532319392,26.625,0.0253089353612167,0.625,0.000594106463878327,3,0.00285171102661597,1,0.000950570342205323,4,0.00380228136882129,0,0,13,0.0123574144486692,11,0.0104562737642586,0,0,0,0,7,0.00665399239543726,0,0,0,0,0,0,19,0.0180608365019011,2,0.00190114068441065,0,0,1,0.000950570342205323,1,0.000950570342205323,36,0.0342205323193916,2,0.00190114068441065,29,0.0275665399239544,5,0.00475285171102662,134.625,0.127970532319392,3,0.00285171102661597,97,0.0922053231939163,8,0.00760456273764259
"UPPSALA VÄSTERTORG",202227,2022-07-04,1093,153.28,0.140237877401647,15.64,0.0143092406221409,5.64,0.00516010978956999,5,0.00457456541628545,6,0.00548947849954254,3,0.00274473924977127,9,0.00823421774931381,20,0.0182982616651418,1,0.000914913083257091,8,0.00731930466605672,43,0.0393412625800549,37,0.0338517840805123,148.64,0.135992680695334,34.64,0.0316925892040256,4.64,0.0042451967063129,11,0.010064043915828,1,0.000914913083257091,5,0.00457456541628545,0,0,2,0.00182982616651418,4,0.00365965233302836,3,0.00274473924977127,0,0,9,0.00823421774931381,0,0,0,0,0,0,20,0.0182982616651418,1,0.000914913083257091,0,0,6,0.00548947849954254,2,0.00182982616651418,37,0.0338517840805123,6,0.00548947849954254,33,0.030192131747484,4,0.00365965233302836,148.64,0.135992680695334,11,0.010064043915828,92,0.0841720036596523,11,0.010064043915828
"UPPSALA VÄSTERTORG",202226,2022-07-03,958,116.87,0.121993736951983,15.935,0.016633611691023,11.935,0.0124582463465553,5,0.00521920668058455,19,0.0198329853862213,0,0,8,0.00835073068893528,10,0.0104384133611691,0,0,5,0.00521920668058455,8,0.00835073068893528,34,0.0354906054279749,114.935,0.119973903966597,26.935,0.028115866388309,1.935,0.00201983298538622,14,0.0146137787056367,10,0.0104384133611691,5,0.00521920668058455,0,0,14,0.0146137787056367,5,0.00521920668058455,0,0,0,0,8,0.00835073068893528,0,0,0,0,0,0,10,0.0104384133611691,0,0,0,0,4,0.00417536534446764,1,0.00104384133611691,5,0.00521920668058455,3,0.00313152400835073,24,0.0250521920668058,10,0.0104384133611691,114.935,0.119973903966597,14,0.0146137787056367,65,0.0678496868475992,9,0.00939457202505219
